Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Luscinia megarhynchos;Nachtegaal;Vogels;Luscinia megarhynchos;NULL;Nachtegaal;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Milvus migrans;Zwarte wouw;Vogels;Milvus migrans;NULL;Zwarte wouw;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Milvus milvus;Rode wouw;Vogels;Milvus milvus;NULL;Rode wouw;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Numenius arquata;Wulp;Vogels;Numenius arquata;NULL;Wulp;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Oenanthe oenanthe;Tapuit;Vogels;Oenanthe oenanthe;NULL;Tapuit;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Oriolus oriolus;Wielewaal;Vogels;Oriolus oriolus;NULL;Wielewaal;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Parus montanus;Matkop;Vogels;Poecile montanus;NULL;Matkop;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Pernis apivorus;Wespendief;Vogels;Pernis apivorus;NULL;Wespendief;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Phylloscopus sibilatrix;Fluiter;Vogels;Phylloscopus sibilatrix;NULL;Fluiter;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Platalea leucorodia;Lepelaar;Vogels;Platalea leucorodia;NULL;Lepelaar;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Porzana porzana;Porseleinhoen;Vogels;Porzana porzana;NULL;Porseleinhoen;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Saxicola rubetra;Paapje;Vogels;Saxicola rubetra;NULL;Paapje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Sterna hirundo;Visdief;Vogels;Sterna hirundo;NULL;Visdief;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Broedvogels;Tringa totanus;Tureluur;Vogels;Tringa totanus;NULL;Tureluur;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Apatura iris;Grote weerschijnvlinder;Dagvlinders;Apatura iris;NULL;Grote weerschijnvlinder;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Callophrys rubi;Groentje;Dagvlinders;Callophrys rubi;NULL;Groentje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Carterocephalus palaemon;Bont dikkopje;Dagvlinders;Carterocephalus palaemon;NULL;Bont dikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Colias hyale;Gele luzernevlinder;Dagvlinders;Colias hyale;NULL;Gele luzernevlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Cupido minimus;Dwergblauwtje;Dagvlinders;Cupido minimus;NULL;Dwergblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Cyaniris semiargus;Klaverblauwtje;Dagvlinders;Cyaniris semiargus;NULL;Klaverblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Erynnis tages;Bruin dikkopje;Dagvlinders;Erynnis tages;NULL;Bruin dikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Hesperia comma;Kommavlinder;Dagvlinders;Hesperia comma;NULL;Kommavlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Hipparchia semele;Heivlinder;Dagvlinders;Hipparchia semele;(Linnaeus, 1758);Heivlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Issoria lathonia;Kleine parelmoervlinder;Dagvlinders;Issoria lathonia;NULL;Kleine parelmoervlinder;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Leptidea sinapis;Boswitje;Dagvlinders;Leptidea sinapis;NULL;Boswitje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Limenitis camilla;Kleine ijsvogelvlinder;Dagvlinders;Limenitis camilla;NULL;Kleine ijsvogelvlinder;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Melanargia galathea;Dambordje;Dagvlinders;Melanargia galathea;NULL;Dambordje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Melitaea cinxia;Veldparelmoervlinder;Dagvlinders;Melitaea cinxia;NULL;Veldparelmoervlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Phengaris alcon;Gentiaanblauwtje;Dagvlinders;Phengaris alcon;NULL;Gentiaanblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Plebejus argus;Heideblauwtje;Dagvlinders;Plebejus argus;NULL;Heideblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Pontia daplidice;Resedawitje;Dagvlinders;Pontia daplidice;NULL;Resedawitje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Satyrium ilicis;Bruine eikenpage;Dagvlinders;Satyrium ilicis;NULL;Bruine eikenpage;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Dagvlinders;Thymelicus sylvestris;Geelsprietdikkopje;Dagvlinders;Thymelicus sylvestris;NULL;Geelsprietdikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Aeshna isoceles;Vroege glazenmaker;Libellen;Aeshna isoceles;NULL;Vroege glazenmaker;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Aeshna juncea;Venglazenmaker;Libellen;Aeshna juncea;NULL;Venglazenmaker;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Brachytron pratense;Glassnijder;Libellen;Brachytron pratense;NULL;Glassnijder;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Calopteryx splendens;Weidebeekjuffer;Libellen;Calopteryx splendens;NULL;Weidebeekjuffer;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Calopteryx virgo;Bosbeekjuffer;Libellen;Calopteryx virgo;NULL;Bosbeekjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Coenagrion hastulatum;Speerwaterjuffer;Libellen;Coenagrion hastulatum;NULL;Speerwaterjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Coenagrion lunulatum;Maanwaterjuffer;Libellen;Coenagrion lunulatum;NULL;Maanwaterjuffer;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Coenagrion pulchellum;Variabele waterjuffer;Libellen;Coenagrion pulchellum;NULL;Variabele waterjuffer;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Cordulegaster boltonii;Gewone bronlibel;Libellen;Cordulegaster boltonii;NULL;Gewone bronlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Gomphus vulgatissimus;Beekrombout;Libellen;Gomphus vulgatissimus;NULL;Beekrombout;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Leucorrhinia caudalis;Sierlijke witsnuitlibel;Libellen;Leucorrhinia caudalis;NULL;Sierlijke witsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Leucorrhinia dubia;Venwitsnuitlibel;Libellen;Leucorrhinia dubia;NULL;Venwitsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Libellen;Leucorrhinia pectoralis;NULL;Gevlekte witsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Leucorrhinia rubicunda;Noordse witsnuitlibel;Libellen;Leucorrhinia rubicunda;NULL;Noordse witsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Ophiogomphus cecilia;Gaffellibel;Libellen;Ophiogomphus cecilia;NULL;Gaffellibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Somatochlora arctica;Hoogveenglanslibel;Libellen;Somatochlora arctica;NULL;Hoogveenglanslibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Somatochlora flavomaculata;Gevlekte glanslibel;Libellen;Somatochlora flavomaculata;NULL;Gevlekte glanslibel;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Stylurus flavipes;Rivierrombout;Libellen;Stylurus flavipes;NULL;Rivierrombout;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Sympetrum danae;Zwarte heidelibel;Libellen;Sympetrum danae;NULL;Zwarte heidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Sympetrum depressiusculum;Kempense heidelibel;Libellen;Sympetrum depressiusculum;NULL;Kempense heidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Sympetrum flaveolum;Geelvlekheidelibel;Libellen;Sympetrum flaveolum;NULL;Geelvlekheidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Sympetrum pedemontanum;Bandheidelibel;Libellen;Sympetrum pedemontanum;NULL;Bandheidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Libellen;Sympetrum vulgatum;Steenrode heidelibel;Libellen;Sympetrum vulgatum;NULL;Steenrode heidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Mollusken;Vertigo moulinsiana;Zeggenkorfslak;Weekdieren;Vertigo moulinsiana;NULL;Zeggenkorfslak;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Nachtvlinders;Euplagia quadripunctaria;Spaanse vlag;Nachtvlinders;Euplagia quadripunctaria;NULL;Spaanse vlag;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Nachtvlinders;Proserpinus proserpina;Teunisbloempijlstaart;Nachtvlinders;Proserpinus proserpina;NULL;Teunisbloempijlstaart;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Anas acuta;Pijlstaart;Vogels;Anas acuta;NULL;Pijlstaart;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Anas crecca;Wintertaling;Vogels;Anas crecca;NULL;Wintertaling;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Anser albifrons;Kolgans;Vogels;Anser albifrons;NULL;Kolgans;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Anser anser;Grauwe gans;Vogels;Anser anser;NULL;Grauwe gans;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Anser serrirostris;Toendrarietgans;Vogels;Anser serrirostris;NULL;Toendrarietgans;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Aythya ferina;Tafeleend;Vogels;Aythya ferina;NULL;Tafeleend;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Aythya fuligula;Kuifeend;Vogels;Aythya fuligula;NULL;Kuifeend;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Calidris pugnax;Kemphaan;Vogels;Calidris pugnax;NULL;Kemphaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Casmerodius albus;Grote zilverreiger;Vogels;Ardea alba;NULL;Grote zilverreiger;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Cygnus columbianus;Kleine zwaan;Vogels;Cygnus columbianus;NULL;Kleine zwaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Mareca penelope;Smient;Vogels;Mareca penelope;NULL;Smient;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Mareca strepera;Krakeend;Vogels;Mareca strepera;NULL;Krakeend;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Overwinterende watervogels;Spatula clypeata;Slobeend;Vogels;Spatula clypeata;NULL;Slobeend;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Reptielen;Anguis fragilis;Hazelworm;Reptielen;Anguis fragilis;NULL;Hazelworm;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Reptielen;Coronella austriaca;Gladde slang;Reptielen;Coronella austriaca;NULL;Gladde slang;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Reptielen;Podarcis muralis;Muurhagedis;Reptielen;Podarcis muralis;NULL;Muurhagedis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Reptielen;Zootoca vivipara;Levendbarende hagedis;Reptielen;Zootoca vivipara;NULL;Levendbarende hagedis;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Saproxyle bladsprietkevers;Cucujus cinnaberinus;Vermiljoenkever;Saproxyle kevers;Cucujus cinnaberinus;NULL;Vermiljoenkever;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Saproxyle bladsprietkevers;Lucanus cervus;Vliegend hert;Saproxyle kevers;Lucanus cervus;NULL;Vliegend hert;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Spinnen;Dolomedes fimbriatus;Gerande oeverspin;Spinnen;Dolomedes fimbriatus;NULL;Gerande oeverspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Spinnen;Eresus sandaliatus;Lentevuurspin;Spinnen;Eresus sandaliatus;NULL;Lentevuurspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Chorthippus mollis;Snortikker;Sprinkhanen;Chorthippus mollis;NULL;Snortikker;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Ephippiger diurnus;Zadelsprinkhaan;Sprinkhanen;Ephippiger diurnus;NULL;Zadelsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Gryllus campestris;Veldkrekel;Sprinkhanen;Gryllus campestris;NULL;Veldkrekel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Metrioptera brachyptera;Heidesabelsprinkhaan;Sprinkhanen;Metrioptera brachyptera;NULL;Heidesabelsprinkhaan;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Myrmeleotettix maculatus;Knopsprietje;Sprinkhanen;Myrmeleotettix maculatus;NULL;Knopsprietje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Oedipoda caerulescens;Blauwvleugelsprinkhaan;Sprinkhanen;Oedipoda caerulescens;NULL;Blauwvleugelsprinkhaan;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Omocestus rufipes;Zwart wekkertje;Sprinkhanen;Omocestus rufipes;NULL;Zwart wekkertje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Omocestus viridulus;Wekkertje;Sprinkhanen;Omocestus viridulus;NULL;Wekkertje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Pseudochorthippus montanus;Zompsprinkhaan;Sprinkhanen;Pseudochorthippus montanus;NULL;Zompsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Stethophyma grossum;Moerassprinkhaan;Sprinkhanen;Stethophyma grossum;NULL;Moerassprinkhaan;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Sprinkhanen;Tetrix tenuicornis;Kalkdoorntje;Sprinkhanen;Tetrix tenuicornis;NULL;Kalkdoorntje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Actaea spicata;Christoffelkruid;Vaatplanten;Actaea spicata;L.;Christoffelkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Alisma gramineum;Smalle waterweegbree;Vaatplanten;Alisma gramineum;Lej.;Smalle waterweegbree;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Allium oleraceum;Moeslook;Vaatplanten;Allium oleraceum;L.;Moeslook;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Allium scorodoprasum;Slangenlook;Vaatplanten;Allium scorodoprasum;L.;Slangenlook;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Andromeda polifolia;Lavendelhei;Vaatplanten;Andromeda polifolia;L.;Lavendelhei;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Anemone ranunculoides;Gele anemoon;Vaatplanten;Anemone ranunculoides;L.;Gele anemoon;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Anthemis arvensis;Valse kamille;Vaatplanten;Anthemis arvensis;L.;Valse kamille;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Anthyllis vulneraria;Wondklaver;Vaatplanten;Anthyllis vulneraria;L.;Wondklaver;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Apium inundatum;Ondergedoken moerasscherm;Vaatplanten;Apium inundatum;(L.) Reichenb. f.;Ondergedoken moerasscherm;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Apium repens;Kruipend moerasscherm;Vaatplanten;Apium repens;(Jacq.) Lag.;Kruipend moerasscherm;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Arabis glabra;Torenkruid;Vaatplanten;Arabis glabra;(L.) Bernh.;Torenkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Arctium tomentosum;Donzige klit;Vaatplanten;Arctium tomentosum;Mill.;Donzige klit;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Arum maculatum;Gevlekte aronskelk;Vaatplanten;Arum maculatum;L.;Gevlekte aronskelk;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Avenula pubescens;Zachte haver;Vaatplanten;Avenula pubescens;(Huds.) Dum.;Zachte haver;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Botrychium lunaria;Gelobde maanvaren;Vaatplanten;Botrychium lunaria;(L.) Swartz;Gelobde maanvaren;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Brachypodium sylvaticum;Boskortsteel;Vaatplanten;Brachypodium sylvaticum;(Huds.) Beauv.;Boskortsteel;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Briza media;Bevertjes;Vaatplanten;Briza media;L.;Bevertjes;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Calla palustris;Slangenwortel;Vaatplanten;Calla palustris;L.;Slangenwortel;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Calluna vulgaris;Struikhei;Vaatplanten;Calluna vulgaris;(L.) Hull;Struikhei;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Campanula rapunculus;Rapunzelklokje;Vaatplanten;Campanula rapunculus;L.;Rapunzelklokje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Campanula trachelium;Ruig klokje;Vaatplanten;Campanula trachelium;L.;Ruig klokje;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex bohemica;Cyperzegge;Vaatplanten;Carex bohemica;Schreb.;Cyperzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex canescens;Zompzegge;Vaatplanten;Carex canescens;L.;Zompzegge;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex elongata;Elzenzegge;Vaatplanten;Carex elongata;L.;Elzenzegge;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex hostiana;Blonde zegge;Vaatplanten;Carex hostiana;DC.;Blonde zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex lasiocarpa;Draadzegge;Vaatplanten;Carex lasiocarpa;Ehrh.;Draadzegge;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex lepidocarpa;Schubzegge;Vaatplanten;Carex lepidocarpa;Tausch;Schubzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex limosa;Slijkzegge;Vaatplanten;Carex limosa;L.;Slijkzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex pilulifera;Pilzegge;Vaatplanten;Carex pilulifera;L.;Pilzegge;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex rostrata;Snavelzegge;Vaatplanten;Carex rostrata;Stokes;Snavelzegge;PBS;Provinciaal belangrijke soorten;HS;Habitattypische soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex viridula s.l.;Dwergzegge groep;Vaatplanten;Carex viridula;s.l.;Dwergzegge groep;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2021;1;Vaatplanten;Carex vulpina;Voszegge;Vaatplanten;Carex vulpina;L.;Voszegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
