taxonID,vernacularName,references,license,datasetID,scientificName,order,phylum,kingdom,genus,class,family,occurrenceRemarks,eventDate,source,locality,countryCode,locationID,threatStatus,establishmentMeans,status
INBO_RL_CAR_2008_VAL_326,Donkere halsbandloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Patrobus atrorufus (Str̦m, 1768)",Coleoptera,Arthropoda,Animalia,Patrobus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_327,Compostloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Perigona nigriceps (Dejean, 1831)",Coleoptera,Arthropoda,Animalia,Perigona,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_328,Behaarde grindloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Perileptus areolatus (Creutzer, 1799)",Coleoptera,Arthropoda,Animalia,Perileptus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_329,Gewone zoutloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonus chalceus (Marsham, 1802)",Coleoptera,Arthropoda,Animalia,Pogonus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_33,Rietsnelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Agonum thoreyi Dejean, 1828",Coleoptera,Arthropoda,Animalia,Agonum,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_330,Strandzoutloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonus littoralis (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Pogonus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_331,Gele zoutloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pogonus luridipennis (Germar, 1822)",Coleoptera,Arthropoda,Animalia,Pogonus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_332,Roodstreeploper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Polystichus connexus (Fourcroy, 1785)",Coleoptera,Arthropoda,Animalia,Polistichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native,Probably Endangered (NT)
INBO_RL_CAR_2008_VAL_333,Aardloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pristonychus terricola (Herbst, 1784)",Coleoptera,Arthropoda,Animalia,Laemostenus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_334,Oeverzwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus anthracinus (Illiger, 1798)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_335,Veenzwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus aterrimus (Herbst, 1784)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_336,Bronboszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus cristatus (L.Dufour, 1820)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_337,Koperen kielspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus cupreus (Linnaeus, 1758)",Coleoptera,Arthropoda,Animalia,Poecilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_338,Gladde zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus diligens (Sturm, 1824)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_339,Smalle zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus gracilis (Dejean, 1828)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_34,Vensnelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Agonum versutum Sturm, 1824",Coleoptera,Arthropoda,Animalia,Agonum,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_340,Platoogzwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus interstinctus (Sturm, 1824)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_341,Tweekleurige kielspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus kugelanni (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Poecilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_342,Heidekielspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus lepidus (Leske, 1785)",Coleoptera,Arthropoda,Animalia,Poecilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_343,Langnekzwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,Carabidae,Coleoptera,Arthropoda,Animalia,,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_344,Platte zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus macer (Marsham, 1802)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_345,Rondhalszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus madidus (Fabricius, 1775)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_346,Gewone zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus melanarius (Illiger, 1798)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_347,Moeraszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus minor (Gyllenhal, 1827)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_348,Grote zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus niger (Schaller, 1783)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_349,Moerasboszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus nigrita (Paykull, 1790)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_35,Groene snelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Agonum viduum (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Agonum,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_350,Bronzen boszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus oblongopunctatus (Fabricius, 1787)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_351,Gladde kielspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus punctulatus (Schaller, 1783)",Coleoptera,Arthropoda,Animalia,Poecilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_352,Brandzwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus quadrifoveolatus Letzner, 1852",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_353,Heidezwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus rhaeticus Heer, 1837",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_354,Gepuncteerde zwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus strenuus (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_355,Groeftarszwartschild,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus vernalis (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Pterostichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_356,Veelkleurige kielspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Pterostichus versicolor (Sturm, 1824)",Coleoptera,Arthropoda,Animalia,Poecilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_357,,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Somotrichus elevatus (Fabricius, 1787)",Coleoptera,Arthropoda,Animalia,Scaphinotus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Onvoldoende gekend ,native,Onvoldoende gekend 
INBO_RL_CAR_2008_VAL_358,Grote kelderloopkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Sphodrus leucophthalmus (Linnaeus, 1758)",Coleoptera,Arthropoda,Animalia,Sphodrus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Uitgestorven  ,native,Uitgestorven  
INBO_RL_CAR_2008_VAL_359,Zwarthalsglansloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Stenolophus mixtus (Herbst, 1784)",Coleoptera,Arthropoda,Animalia,Stenolophus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_36,Kopergroene snelloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Agonum viridicupreum (Goeze, 1777)",Coleoptera,Arthropoda,Animalia,Agonum,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_360,Gele glansloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Stenolophus skrimshiranus Stephens, 1828",Coleoptera,Arthropoda,Animalia,Stenolophus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_361,Tweekleurige glansloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Stenolophus teutonus (Schrank, 1781)",Coleoptera,Arthropoda,Animalia,Stenolophus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_362,Glimmende langkaak,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Stomis pumicatus (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Stomis,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_363,Rondhalstandklauw,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Synuchus nivalis (Panzer, 1797)",Coleoptera,Arthropoda,Animalia,Synuchus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_364,Tweestreepknotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys bistriatus (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Tachys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_365,Breed knotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys bisulcatus (Nicolai, 1822)",Coleoptera,Arthropoda,Animalia,Porotachys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_366,Bleek knotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys micros (Fischer von Waldheim, 1828)",Coleoptera,Arthropoda,Animalia,Tachys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_367,Zwart knotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys parvulus (Dejean, 1831)",Coleoptera,Arthropoda,Animalia,Elaphropus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_368,Viervlekknotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys quadrisignatus (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Elaphropus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_369,Kwelderknotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachys scutellaris Stephens, 1828",Coleoptera,Arthropoda,Animalia,Tachys,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_37,Bronzen glimmer,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Amara aenea (DeGeer, 1774)",Coleoptera,Arthropoda,Animalia,Amara,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_370,Schorsknotje,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Tachyta nana (Gyllenhal, 1810)",Coleoptera,Arthropoda,Animalia,Tachyta,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Probably Endangered (NT),native,Probably Endangered (NT)
INBO_RL_CAR_2008_VAL_371,Grindlangspriet,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Thalassophilus longicornis (Sturm, 1825)",Coleoptera,Arthropoda,Animalia,Thalassophilus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_372,Schijfboogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus discus (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Blemus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_373,Aardboogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus micros (Herbst, 1784)",Coleoptera,Arthropoda,Animalia,Trechoblemus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_374,Gewone boogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus obtusus Erichson, 1837",Coleoptera,Arthropoda,Animalia,Trechus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_375,Akkerboogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus quadristriatus (Schrank, 1781)",Coleoptera,Arthropoda,Animalia,Trechus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_376,Rode boogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus rubens (Fabricius, 1792)",Coleoptera,Arthropoda,Animalia,Trechus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Bedreigd  ,native,Bedreigd  
INBO_RL_CAR_2008_VAL_377,Rondhalsboogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trechus secalis (Paykull, 1790)",Coleoptera,Arthropoda,Animalia,Epaphius,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_378,Heidehaaroogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trichocellus cognatus (Gyllenhal, 1827)",Coleoptera,Arthropoda,Animalia,Dicheirotrichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_379,Moerashaaroogkever,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trichocellus placidus (Gyllenhal, 1827)",Coleoptera,Arthropoda,Animalia,Dicheirotrichus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_38,Kleine roodpootglimmer,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Amara anthobia A. & G.B.Villa, 1833",Coleoptera,Arthropoda,Animalia,Amara,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_380,Boslangtars,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trichotichnus laevicollis (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Trichotichnus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_381,Berglangtars,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Trichotichnus nitens (Heer, 1837)",Coleoptera,Arthropoda,Animalia,Trichotichnus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Kwetsbaar  ,native,Kwetsbaar  
INBO_RL_CAR_2008_VAL_382,Gewone graanloper,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Zabrus tenebrioides (Goeze, 1777)",Coleoptera,Arthropoda,Animalia,Zabrus,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native,Critically Endangered (CR)
INBO_RL_CAR_2008_VAL_39,Ruderaalglimmer,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Amara apricaria (Paykull, 1790)",Coleoptera,Arthropoda,Animalia,Amara,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native,Least Concern (LC)
INBO_RL_CAR_2008_VAL_4,Rechte breedborst,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Abax parallelus (Duftschmid, 1812)",Coleoptera,Arthropoda,Animalia,Abax,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_40,Distelglimmer,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Amara aulica (Panzer, 1796)",Coleoptera,Arthropoda,Animalia,Amara,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
INBO_RL_CAR_2008_VAL_41,Bruingele glimmer,Desender_etal_2008,http://creativecommons.org/publicdomain/zero/1.0/,https://doi.org/10.15468/8tk3tk,"Amara bifrons (Gyllenhal, 1810)",Coleoptera,Arthropoda,Animalia,Amara,Insecta,Carabidae,,2008,Desender_etal_2008,Flanders,BE,ISO_3166-2:BE-VLG,Zeldzaam  ,native,Zeldzaam  
